# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-19 04:36:13 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07374000 Mississippi River at Baton Rouge, LA
# -----------------------------------------------------------------------------------
#
# Data provided for site 07374000
#            TS   parameter     Description
#         62512       00010     Temperature, water, degrees Celsius
#         62515       00400     pH, water, unfiltered, field, standard units
#         62516       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#         62518       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd,site_no,datetime,tz_cd,62512_00010,62512_00010_cd,62515_00400,62515_00400_cd,62516_63680,62516_63680_cd,62518_00300,62518_00300_cd
USGS,07374000,2018-12-16 07:00,CST,6.7,P,7.8,P,86.6,P,10.9,P
USGS,07374000,2018-12-16 08:00,CST,6.7,P,7.8,P,82.4,P,10.9,P
USGS,07374000,2018-12-16 09:00,CST,6.7,P,7.8,P,86.9,P,10.9,P
USGS,07374000,2018-12-16 10:00,CST,6.7,P,7.8,P,88.7,P,10.9,P
USGS,07374000,2018-12-16 11:00,CST,6.7,P,7.8,P,94.4,P,10.9,P
USGS,07374000,2018-12-16 12:00,CST,6.7,P,7.8,P,89.5,P,10.9,P
USGS,07374000,2018-12-16 13:00,CST,6.7,P,7.8,P,89.7,P,10.9,P
USGS,07374000,2018-12-16 14:00,CST,6.7,P,7.8,P,90.6,P,10.9,P
USGS,07374000,2018-12-16 15:00,CST,6.7,P,7.8,P,93.6,P,10.9,P
USGS,07374000,2018-12-16 16:00,CST,6.7,P,7.8,P,89.2,P,10.9,P
USGS,07374000,2018-12-16 17:00,CST,6.7,P,7.8,P,93.5,P,10.9,P
USGS,07374000,2018-12-16 18:00,CST,6.7,P,7.8,P,97.4,P,10.9,P
USGS,07374000,2018-12-16 19:00,CST,6.7,P,7.8,P,92.9,P,10.9,P
USGS,07374000,2018-12-16 20:00,CST,6.7,P,7.8,P,91.4,P,10.9,P
USGS,07374000,2018-12-16 21:00,CST,6.7,P,7.8,P,89.8,P,10.9,P
USGS,07374000,2018-12-16 22:00,CST,6.7,P,7.8,P,92.5,P,10.9,P
USGS,07374000,2018-12-16 23:00,CST,6.7,P,7.8,P,95.2,P,10.9,P
USGS,07374000,2018-12-17 00:00,CST,6.7,P,7.8,P,91.8,P,10.9,P
USGS,07374000,2018-12-17 01:00,CST,6.7,P,7.8,P,93.7,P,10.9,P
USGS,07374000,2018-12-17 02:00,CST,6.7,P,7.8,P,101,P,10.9,P
USGS,07374000,2018-12-17 03:00,CST,6.7,P,7.8,P,97.9,P,10.9,P
USGS,07374000,2018-12-17 04:00,CST,6.7,P,7.8,P,93.8,P,10.9,P
USGS,07374000,2018-12-17 05:00,CST,6.7,P,7.8,P,92.1,P,10.9,P
USGS,07374000,2018-12-17 06:00,CST,6.7,P,7.8,P,93.8,P,10.8,P
USGS,07374000,2018-12-17 07:00,CST,6.7,P,7.8,P,86.0,P,10.8,P
USGS,07374000,2018-12-17 08:00,CST,6.7,P,7.8,P,94.2,P,10.8,P
USGS,07374000,2018-12-17 09:00,CST,6.7,P,7.8,P,99.3,P,10.8,P
USGS,07374000,2018-12-17 10:00,CST,6.7,P,7.8,P,98.3,P,10.8,P
USGS,07374000,2018-12-17 11:00,CST,6.8,P,7.8,P,87.0,P,10.8,P
USGS,07374000,2018-12-17 12:00,CST,6.8,P,7.8,P,96.0,P,10.8,P
USGS,07374000,2018-12-17 13:00,CST,6.8,P,7.8,P,93.1,P,10.8,P
USGS,07374000,2018-12-17 14:00,CST,6.8,P,7.8,P,88.9,P,10.8,P
USGS,07374000,2018-12-17 15:00,CST,6.8,P,7.8,P,104,P,10.8,P
USGS,07374000,2018-12-17 16:00,CST,6.8,P,7.8,P,92.5,P,10.8,P
USGS,07374000,2018-12-17 17:00,CST,6.8,P,7.8,P,97.3,P,10.8,P
USGS,07374000,2018-12-17 18:00,CST,6.8,P,7.8,P,91.2,P,10.8,P
USGS,07374000,2018-12-17 19:00,CST,6.8,P,7.8,P,91.8,P,10.8,P
USGS,07374000,2018-12-17 20:00,CST,6.8,P,7.8,P,96.6,P,10.8,P
USGS,07374000,2018-12-17 21:00,CST,6.8,P,7.8,P,92.1,P,10.8,P
USGS,07374000,2018-12-17 22:00,CST,6.8,P,7.8,P,92.8,P,10.8,P
USGS,07374000,2018-12-17 23:00,CST,6.8,P,7.8,P,92.9,P,10.8,P
USGS,07374000,2018-12-18 00:00,CST,6.8,P,7.8,P,89.7,P,10.8,P
USGS,07374000,2018-12-18 01:00,CST,6.8,P,7.8,P,95.2,P,10.8,P
USGS,07374000,2018-12-18 02:00,CST,6.8,P,7.8,P,87.6,P,10.8,P
USGS,07374000,2018-12-18 03:00,CST,6.8,P,7.8,P,91.8,P,10.8,P
USGS,07374000,2018-12-18 04:00,CST,6.8,P,7.8,P,88.8,P,10.8,P
USGS,07374000,2018-12-18 05:00,CST,6.8,P,7.8,P,103,P,10.8,P
USGS,07374000,2018-12-18 06:00,CST,6.8,P,7.8,P,92.8,P,10.8,P
USGS,07374000,2018-12-18 07:00,CST,6.8,P,7.8,P,92.6,P,10.8,P
USGS,07374000,2018-12-18 08:00,CST,6.8,P,7.8,P,92.2,P,10.8,P
USGS,07374000,2018-12-18 09:00,CST,6.8,P,7.8,P,86.3,P,10.8,P
USGS,07374000,2018-12-18 10:00,CST,6.8,P,7.8,P,88.9,P,10.8,P
USGS,07374000,2018-12-18 11:00,CST,6.8,P,7.8,P,91.9,P,10.8,P
USGS,07374000,2018-12-18 12:00,CST,6.8,P,7.8,P,85.0,P,10.8,P
USGS,07374000,2018-12-18 13:00,CST,6.8,P,7.8,P,91.3,P,10.7,P
USGS,07374000,2018-12-18 14:00,CST,6.9,P,7.8,P,96.0,P,10.7,P
USGS,07374000,2018-12-18 15:00,CST,6.9,P,7.8,P,90.7,P,10.7,P
USGS,07374000,2018-12-18 16:00,CST,6.9,P,7.8,P,94.6,P,10.8,P
USGS,07374000,2018-12-18 17:00,CST,6.9,P,7.8,P,94.6,P,10.8,P
USGS,07374000,2018-12-18 18:00,CST,6.9,P,7.8,P,89.0,P,10.8,P
USGS,07374000,2018-12-18 19:00,CST,6.9,P,7.8,P,86.7,P,10.8,P
USGS,07374000,2018-12-18 20:00,CST,6.9,P,7.8,P,92.3,P,10.8,P
USGS,07374000,2018-12-18 21:00,CST,6.9,P,7.8,P,106,P,10.8,P
USGS,07374000,2018-12-18 22:00,CST,6.9,P,7.8,P,85.9,P,10.8,P
USGS,07374000,2018-12-18 23:00,CST,6.9,P,7.8,P,95.6,P,10.8,P
USGS,07374000,2018-12-19 00:00,CST,6.9,P,7.8,P,85.3,P,10.8,P
USGS,07374000,2018-12-19 01:00,CST,6.9,P,7.8,P,87.8,P,10.7,P
USGS,07374000,2018-12-19 02:00,CST,6.9,P,7.8,P,91.5,P,10.8,P
USGS,07374000,2018-12-19 03:00,CST,6.9,P,7.8,P,85.2,P,10.8,P
USGS,07374000,2018-12-19 04:00,CST,6.9,P,7.8,P,88.6,P,10.8,P
USGS,07374000,2018-12-19 05:00,CST,6.9,P,7.8,P,88.6,P,10.8,P
USGS,07374000,2018-12-19 06:00,CST,6.9,P,7.8,P,86.0,P,10.8,P
USGS,07374000,2018-12-19 07:00,CST,6.9,P,7.8,P,85.0,P,10.8,P
USGS,07374000,2018-12-19 08:00,CST,6.9,P,7.8,P,86.7,P,10.7,P
USGS,07374000,2018-12-19 09:00,CST,6.9,P,7.8,P,85.1,P,10.7,P
USGS,07374000,2018-12-19 10:00,CST,6.9,P,7.8,P,85.7,P,10.7,P
USGS,07374000,2018-12-19 11:00,CST,6.9,P,7.8,P,94.6,P,10.7,P
USGS,07374000,2018-12-19 12:00,CST,7.0,P,7.8,P,85.3,P,10.7,P
USGS,07374000,2018-12-19 13:00,CST,7.0,P,7.8,P,107,P,10.7,P
USGS,07374000,2018-12-19 15:00,CST,7.0,P,7.8,P,89.5,P,10.7,P
USGS,07374000,2018-12-19 16:00,CST,7.0,P,7.8,P,81.2,P,10.7,P
USGS,07374000,2018-12-19 17:00,CST,7.0,P,7.8,P,81.2,P,10.7,P
USGS,07374000,2018-12-19 18:00,CST,7.0,P,7.8,P,76.9,P,10.7,P
USGS,07374000,2018-12-19 19:00,CST,7.0,P,7.8,P,76.4,P,10.7,P
USGS,07374000,2018-12-19 20:00,CST,7.0,P,7.8,P,75.3,P,10.8,P
USGS,07374000,2018-12-19 21:00,CST,7.0,P,7.8,P,73.6,P,10.8,P
USGS,07374000,2018-12-19 22:00,CST,7.1,P,7.8,P,73.8,P,10.8,P
USGS,07374000,2018-12-19 23:00,CST,7.0,P,7.8,P,69.2,P,10.8,P
USGS,07374000,2018-12-20 00:00,CST,7.0,P,7.8,P,73.4,P,10.8,P
USGS,07374000,2018-12-20 01:00,CST,7.0,P,7.8,P,70.6,P,10.7,P
USGS,07374000,2018-12-20 02:00,CST,7.0,P,7.8,P,77.2,P,10.8,P
USGS,07374000,2018-12-20 03:00,CST,7.0,P,7.8,P,82.0,P,10.8,P
USGS,07374000,2018-12-20 04:00,CST,7.0,P,7.8,P,71.9,P,10.8,P
USGS,07374000,2018-12-20 05:00,CST,7.0,P,7.8,P,72.8,P,10.8,P
USGS,07374000,2018-12-20 06:00,CST,7.0,P,7.8,P,72.8,P,10.8,P
USGS,07374000,2018-12-20 07:00,CST,7.0,P,7.8,P,74.9,P,10.8,P
USGS,07374000,2018-12-20 08:00,CST,7.0,P,7.8,P,71.8,P,10.8,P
USGS,07374000,2018-12-20 09:00,CST,7.0,P,7.8,P,73.3,P,10.8,P
USGS,07374000,2018-12-20 10:00,CST,7.0,P,7.8,P,72.4,P,10.8,P
USGS,07374000,2018-12-20 11:00,CST,7.0,P,7.8,P,72.1,P,10.8,P
USGS,07374000,2018-12-20 12:00,CST,7.0,P,7.8,P,70.5,P,10.8,P
USGS,07374000,2018-12-20 13:00,CST,7.0,P,7.8,P,77.3,P,10.8,P
USGS,07374000,2018-12-20 14:00,CST,7.0,P,7.8,P,70.8,P,10.8,P
USGS,07374000,2018-12-20 15:00,CST,7.1,P,7.8,P,72.0,P,10.8,P
USGS,07374000,2018-12-20 16:00,CST,7.1,P,7.8,P,69.3,P,10.8,P
USGS,07374000,2018-12-20 17:00,CST,7.1,P,7.8,P,67.1,P,10.8,P
USGS,07374000,2018-12-20 18:00,CST,7.1,P,7.8,P,68.1,P,10.8,P
USGS,07374000,2018-12-20 19:00,CST,7.1,P,7.8,P,67.5,P,10.8,P
USGS,07374000,2018-12-20 20:00,CST,7.1,P,7.8,P,64.8,P,10.8,P
USGS,07374000,2018-12-20 21:00,CST,7.1,P,7.8,P,66.1,P,10.8,P
USGS,07374000,2018-12-20 22:00,CST,7.1,P,7.8,P,68.8,P,10.8,P
USGS,07374000,2018-12-20 23:00,CST,7.1,P,7.8,P,66.2,P,10.8,P
USGS,07374000,2018-12-21 00:00,CST,7.1,P,7.8,P,59.6,P,10.8,P
USGS,07374000,2018-12-21 01:00,CST,7.1,P,7.8,P,65.6,P,10.8,P
USGS,07374000,2018-12-21 02:00,CST,7.1,P,7.8,P,62.1,P,10.8,P
USGS,07374000,2018-12-21 03:00,CST,7.1,P,7.8,P,63.1,P,10.8,P
USGS,07374000,2018-12-21 04:00,CST,7.1,P,7.8,P,64.6,P,10.8,P
USGS,07374000,2018-12-21 05:00,CST,7.1,P,7.8,P,62.3,P,10.8,P
USGS,07374000,2018-12-21 06:00,CST,7.1,P,7.8,P,61.3,P,10.8,P
USGS,07374000,2018-12-21 07:00,CST,7.1,P,7.8,P,61.0,P,10.8,P
USGS,07374000,2018-12-21 08:00,CST,7.1,P,7.8,P,62.3,P,10.8,P
USGS,07374000,2018-12-21 09:00,CST,7.1,P,7.8,P,60.0,P,10.8,P
USGS,07374000,2018-12-21 10:00,CST,7.1,P,7.8,P,64.9,P,10.8,P
USGS,07374000,2018-12-21 11:00,CST,7.1,P,7.8,P,62.5,P,10.8,P
USGS,07374000,2018-12-21 12:00,CST,7.2,P,7.8,P,62.9,P,10.8,P
USGS,07374000,2018-12-21 13:00,CST,7.2,P,7.8,P,59.9,P,10.8,P
USGS,07374000,2018-12-21 14:00,CST,7.2,P,7.8,P,60.9,P,10.8,P
USGS,07374000,2018-12-21 15:00,CST,7.2,P,7.8,P,60.4,P,10.8,P
USGS,07374000,2018-12-21 16:00,CST,7.2,P,7.8,P,65.0,P,10.8,P
USGS,07374000,2018-12-21 17:00,CST,7.2,P,7.8,P,60.4,P,10.8,P
USGS,07374000,2018-12-21 18:00,CST,7.2,P,7.8,P,61.6,P,10.8,P
USGS,07374000,2018-12-21 19:00,CST,7.2,P,7.8,P,57.1,P,10.8,P
USGS,07374000,2018-12-21 20:00,CST,7.2,P,7.8,P,65.1,P,10.8,P
USGS,07374000,2018-12-21 21:00,CST,7.2,P,7.8,P,59.4,P,10.8,P
USGS,07374000,2018-12-21 22:00,CST,7.2,P,7.8,P,59.9,P,10.8,P
USGS,07374000,2018-12-21 23:00,CST,7.2,P,7.8,P,60.3,P,10.8,P
USGS,07374000,2018-12-22 00:00,CST,7.2,P,7.8,P,65.8,P,10.8,P
USGS,07374000,2018-12-22 01:00,CST,7.2,P,7.8,P,62.1,P,10.8,P
USGS,07374000,2018-12-22 02:00,CST,7.2,P,7.8,P,61.3,P,10.8,P
USGS,07374000,2018-12-22 03:00,CST,7.2,P,7.8,P,60.0,P,10.8,P
USGS,07374000,2018-12-22 04:00,CST,7.2,P,7.8,P,57.8,P,10.9,P
USGS,07374000,2018-12-22 05:00,CST,7.2,P,7.8,P,60.8,P,10.8,P
USGS,07374000,2018-12-22 06:00,CST,7.2,P,7.8,P,59.1,P,10.8,P
USGS,07374000,2018-12-22 07:00,CST,7.2,P,7.8,P,59.1,P,10.9,P
USGS,07374000,2018-12-22 08:00,CST,7.2,P,7.8,P,55.2,P,10.9,P
USGS,07374000,2018-12-22 09:00,CST,7.2,P,7.8,P,58.2,P,10.9,P
USGS,07374000,2018-12-22 10:00,CST,7.2,P,7.8,P,56.5,P,10.9,P
USGS,07374000,2018-12-22 11:00,CST,7.2,P,7.8,P,58.5,P,10.9,P
USGS,07374000,2018-12-22 12:00,CST,7.2,P,7.8,P,55.9,P,10.9,P
USGS,07374000,2018-12-22 13:00,CST,7.2,P,7.8,P,57.0,P,10.9,P
USGS,07374000,2018-12-22 14:00,CST,7.3,P,7.8,P,56.6,P,10.9,P
USGS,07374000,2018-12-22 15:00,CST,7.3,P,7.8,P,57.8,P,10.9,P
USGS,07374000,2018-12-22 17:00,CST,7.3,P,7.8,P,56.5,P,10.9,P
USGS,07374000,2018-12-22 18:00,CST,7.3,P,7.8,P,56.2,P,10.9,P
USGS,07374000,2018-12-22 19:00,CST,7.3,P,7.8,P,57.5,P,10.9,P
USGS,07374000,2018-12-22 20:00,CST,7.3,P,7.8,P,55.9,P,10.9,P
USGS,07374000,2018-12-22 21:00,CST,7.3,P,7.8,P,56.9,P,10.9,P
USGS,07374000,2018-12-22 22:00,CST,7.3,P,7.8,P,56.2,P,10.9,P
USGS,07374000,2018-12-22 23:00,CST,7.3,P,7.8,P,54.2,P,10.9,P
USGS,07374000,2018-12-23 00:00,CST,7.3,P,7.8,P,54.0,P,10.9,P
USGS,07374000,2018-12-23 01:00,CST,7.3,P,7.8,P,55.7,P,10.9,P
USGS,07374000,2018-12-23 02:00,CST,7.2,P,7.8,P,56.3,P,10.9,P
USGS,07374000,2018-12-23 03:00,CST,7.3,P,7.8,P,55.6,P,10.9,P
USGS,07374000,2018-12-23 04:00,CST,7.3,P,7.8,P,53.8,P,10.9,P
USGS,07374000,2018-12-23 05:00,CST,7.3,P,7.8,P,56.4,P,10.9,P
USGS,07374000,2018-12-23 06:00,CST,7.3,P,7.8,P,55.1,P,10.9,P
USGS,07374000,2018-12-23 07:00,CST,7.3,P,7.8,P,59.4,P,10.9,P
USGS,07374000,2018-12-23 08:00,CST,7.3,P,7.8,P,54.5,P,11.0,P
USGS,07374000,2018-12-23 09:00,CST,7.3,P,7.8,P,55.4,P,10.9,P
USGS,07374000,2018-12-23 10:00,CST,7.3,P,7.8,P,55.8,P,11.0,P
USGS,07374000,2018-12-23 11:00,CST,7.3,P,7.8,P,54.3,P,11.0,P
USGS,07374000,2018-12-23 12:00,CST,7.3,P,7.8,P,53.9,P,11.0,P
USGS,07374000,2018-12-23 13:00,CST,7.3,P,7.8,P,55.6,P,11.0,P
USGS,07374000,2018-12-23 14:00,CST,7.3,P,7.8,P,52.7,P,11.0,P
USGS,07374000,2018-12-23 15:00,CST,7.4,P,7.8,P,53.6,P,11.0,P
USGS,07374000,2018-12-23 16:00,CST,7.4,P,7.8,P,53.2,P,11.0,P
USGS,07374000,2018-12-23 17:00,CST,7.4,P,7.8,P,53.2,P,11.0,P
USGS,07374000,2018-12-23 18:00,CST,7.4,P,7.8,P,48.1,P,11.0,P
USGS,07374000,2018-12-23 19:00,CST,7.4,P,7.8,P,52.9,P,11.0,P
USGS,07374000,2018-12-23 20:00,CST,7.4,P,7.8,P,52.6,P,11.0,P
USGS,07374000,2018-12-23 21:00,CST,7.4,P,7.8,P,51.9,P,11.0,P
USGS,07374000,2018-12-23 22:00,CST,7.4,P,7.8,P,52.7,P,11.0,P
USGS,07374000,2018-12-23 23:00,CST,7.4,P,7.8,P,49.3,P,11.0,P
USGS,07374000,2018-12-24 00:00,CST,7.4,P,7.8,P,52.8,P,11.0,P
USGS,07374000,2018-12-24 01:00,CST,7.4,P,7.8,P,52.5,P,11.0,P
USGS,07374000,2018-12-24 02:00,CST,7.4,P,7.8,P,53.3,P,11.0,P
USGS,07374000,2018-12-24 03:00,CST,7.4,P,7.8,P,59.0,P,11.0,P
USGS,07374000,2018-12-24 04:00,CST,7.3,P,7.8,P,51.7,P,11.0,P
USGS,07374000,2018-12-24 05:00,CST,7.3,P,7.8,P,52.2,P,11.0,P
USGS,07374000,2018-12-24 06:00,CST,7.3,P,7.8,P,53.3,P,11.0,P
USGS,07374000,2018-12-24 07:00,CST,7.3,P,7.8,P,46.3,P,11.0,P
USGS,07374000,2018-12-24 08:00,CST,7.3,P,7.8,P,52.6,P,11.0,P
USGS,07374000,2018-12-24 09:00,CST,7.3,P,7.8,P,57.2,P,11.0,P
USGS,07374000,2018-12-24 10:00,CST,7.3,P,7.8,P,52.1,P,11.0,P
USGS,07374000,2018-12-24 11:00,CST,7.4,P,7.8,P,51.4,P,11.0,P
USGS,07374000,2018-12-24 12:00,CST,7.4,P,7.8,P,52.8,P,11.0,P
USGS,07374000,2018-12-24 13:00,CST,7.4,P,7.8,P,52.1,P,11.0,P
USGS,07374000,2018-12-24 14:00,CST,7.4,P,7.8,P,46.7,P,11.0,P
USGS,07374000,2018-12-24 15:00,CST,7.5,P,7.8,P,52.4,P,11.0,P
USGS,07374000,2018-12-24 16:00,CST,7.5,P,7.8,P,51.8,P,11.0,P
USGS,07374000,2018-12-24 17:00,CST,7.5,P,7.8,P,53.6,P,11.0,P
USGS,07374000,2018-12-24 18:00,CST,7.5,P,7.8,P,53.5,P,11.0,P
USGS,07374000,2018-12-24 19:00,CST,7.5,P,7.8,P,52.1,P,11.0,P
USGS,07374000,2018-12-24 20:00,CST,7.5,P,7.8,P,53.7,P,11.0,P
USGS,07374000,2018-12-24 21:00,CST,7.5,P,7.8,P,50.5,P,10.9,P
USGS,07374000,2018-12-24 22:00,CST,7.5,P,7.8,P,55.2,P,10.9,P
USGS,07374000,2018-12-24 23:00,CST,7.5,P,7.8,P,53.7,P,10.9,P
USGS,07374000,2018-12-25 00:00,CST,7.5,P,7.8,P,54.7,P,10.9,P
USGS,07374000,2018-12-25 01:00,CST,7.5,P,7.8,P,54.7,P,10.9,P
USGS,07374000,2018-12-25 02:00,CST,7.5,P,7.8,P,55.4,P,10.9,P
USGS,07374000,2018-12-25 03:00,CST,7.5,P,7.8,P,55.6,P,10.9,P
USGS,07374000,2018-12-25 04:00,CST,7.5,P,7.8,P,57.4,P,10.9,P
USGS,07374000,2018-12-25 05:00,CST,7.5,P,7.8,P,61.6,P,10.9,P
USGS,07374000,2018-12-25 06:00,CST,7.5,P,7.8,P,56.0,P,10.9,P
USGS,07374000,2018-12-25 07:00,CST,7.5,P,7.8,P,70.0,P,10.9,P
USGS,07374000,2018-12-25 08:00,CST,7.5,P,7.8,P,57.4,P,10.9,P
USGS,07374000,2018-12-25 09:00,CST,7.5,P,7.8,P,56.6,P,10.9,P
USGS,07374000,2018-12-25 10:00,CST,7.5,P,7.8,P,59.4,P,10.9,P
USGS,07374000,2018-12-25 11:00,CST,7.6,P,7.8,P,58.4,P,10.9,P
USGS,07374000,2018-12-25 12:00,CST,7.6,P,7.8,P,59.8,P,10.9,P
USGS,07374000,2018-12-25 13:00,CST,7.6,P,7.8,P,59.4,P,10.9,P
USGS,07374000,2018-12-25 14:00,CST,7.6,P,7.8,P,59.4,P,10.9,P
USGS,07374000,2018-12-25 15:00,CST,7.7,P,7.8,P,74.5,P,10.9,P
USGS,07374000,2018-12-25 16:00,CST,7.7,P,7.8,P,61.5,P,10.9,P
USGS,07374000,2018-12-25 17:00,CST,7.7,P,7.8,P,62.3,P,10.9,P
USGS,07374000,2018-12-25 18:00,CST,7.7,P,7.8,P,59.3,P,10.9,P
USGS,07374000,2018-12-25 19:00,CST,7.7,P,7.8,P,65.9,P,10.9,P
USGS,07374000,2018-12-25 20:00,CST,7.7,P,7.8,P,62.7,P,10.9,P
USGS,07374000,2018-12-25 21:00,CST,7.7,P,7.8,P,60.8,P,10.9,P
USGS,07374000,2018-12-25 22:00,CST,7.7,P,7.8,P,62.6,P,10.8,P
USGS,07374000,2018-12-25 23:00,CST,7.7,P,7.8,P,61.7,P,10.8,P
USGS,07374000,2018-12-26 00:00,CST,7.7,P,7.8,P,64.0,P,10.8,P
USGS,07374000,2018-12-26 01:00,CST,7.7,P,7.8,P,66.3,P,10.8,P
USGS,07374000,2018-12-26 02:00,CST,7.7,P,7.8,P,61.9,P,10.8,P
USGS,07374000,2018-12-26 03:00,CST,7.7,P,7.8,P,73.3,P,10.8,P
USGS,07374000,2018-12-26 04:00,CST,7.7,P,7.8,P,69.7,P,10.8,P
USGS,07374000,2018-12-26 05:00,CST,7.7,P,7.8,P,66.9,P,10.8,P
USGS,07374000,2018-12-26 06:00,CST,7.7,P,7.8,P,66.7,P,10.8,P
USGS,07374000,2018-12-26 08:00,CST,7.7,P,7.8,P,69.8,P,10.8,P
USGS,07374000,2018-12-26 09:00,CST,7.8,P,7.8,P,76.0,P,10.8,P
USGS,07374000,2018-12-26 10:00,CST,7.8,P,7.8,P,72.2,P,10.8,P
USGS,07374000,2018-12-26 11:00,CST,7.8,P,7.8,P,65.5,P,10.8,P
USGS,07374000,2018-12-26 12:00,CST,7.8,P,7.8,P,66.3,P,10.8,P
USGS,07374000,2018-12-26 13:00,CST,7.9,P,7.8,P,64.2,P,10.8,P
USGS,07374000,2018-12-26 14:00,CST,7.9,P,7.8,P,68.7,P,10.8,P
USGS,07374000,2018-12-26 15:00,CST,7.9,P,7.8,P,64.8,P,10.8,P
USGS,07374000,2018-12-26 17:00,CST,7.9,P,7.8,P,65.8,P,10.8,P
USGS,07374000,2018-12-26 18:00,CST,7.9,P,7.8,P,66.9,P,10.8,P
USGS,07374000,2018-12-26 19:00,CST,7.9,P,7.8,P,65.8,P,10.8,P
USGS,07374000,2018-12-26 20:00,CST,7.9,P,7.8,P,69.9,P,10.8,P
USGS,07374000,2018-12-26 21:00,CST,8.0,P,7.8,P,60.2,P,10.8,P
USGS,07374000,2018-12-26 22:00,CST,8.0,P,7.8,P,62.5,P,10.8,P
USGS,07374000,2018-12-26 23:00,CST,8.0,P,7.8,P,63.6,P,10.8,P
USGS,07374000,2018-12-27 00:00,CST,8.0,P,7.8,P,63.0,P,10.8,P
USGS,07374000,2018-12-27 01:00,CST,8.0,P,7.8,P,65.4,P,10.8,P
USGS,07374000,2018-12-27 02:00,CST,8.0,P,7.8,P,65.0,P,10.8,P
USGS,07374000,2018-12-27 03:00,CST,8.1,P,7.8,P,64.6,P,10.8,P
USGS,07374000,2018-12-27 04:00,CST,8.1,P,7.8,P,65.6,P,10.8,P
USGS,07374000,2018-12-27 05:00,CST,8.1,P,7.8,P,65.1,P,10.8,P
USGS,07374000,2018-12-27 06:00,CST,8.1,P,7.8,P,65.9,P,10.8,P
USGS,07374000,2018-12-27 07:00,CST,8.1,P,7.8,P,63.8,P,10.8,P
USGS,07374000,2018-12-27 08:00,CST,8.2,P,7.8,P,63.5,P,10.8,P
USGS,07374000,2018-12-27 09:00,CST,8.2,P,7.8,P,64.3,P,10.8,P
USGS,07374000,2018-12-27 10:00,CST,8.2,P,7.8,P,61.9,P,10.8,P
USGS,07374000,2018-12-27 11:00,CST,8.2,P,7.8,P,57.0,P,10.8,P
USGS,07374000,2018-12-27 12:00,CST,8.3,P,7.8,P,61.8,P,10.8,P
USGS,07374000,2018-12-27 13:00,CST,8.3,P,7.8,P,58.0,P,10.8,P
USGS,07374000,2018-12-27 14:00,CST,8.3,P,7.8,P,62.7,P,10.8,P
USGS,07374000,2018-12-27 16:00,CST,8.5,P,7.8,P,68.7,P,10.8,P
USGS,07374000,2018-12-27 17:00,CST,8.6,P,7.8,P,60.1,P,10.8,P
USGS,07374000,2018-12-27 18:00,CST,8.8,P,7.8,P,69.2,P,10.7,P
USGS,07374000,2018-12-27 19:00,CST,8.8,P,7.8,P,77.3,P,10.7,P
USGS,07374000,2018-12-27 20:00,CST,8.7,P,7.8,P,65.2,P,10.7,P
USGS,07374000,2018-12-27 21:00,CST,8.7,P,7.8,P,63.0,P,10.7,P
USGS,07374000,2018-12-27 22:00,CST,8.6,P,7.8,P,62.8,P,10.7,P
USGS,07374000,2018-12-27 23:00,CST,8.6,P,7.8,P,56.8,P,10.8,P
USGS,07374000,2018-12-28 00:00,CST,8.6,P,7.8,P,63.2,P,10.8,P
USGS,07374000,2018-12-28 01:00,CST,8.6,P,7.8,P,61.6,P,10.8,P
USGS,07374000,2018-12-28 02:00,CST,8.6,P,7.8,P,62.8,P,10.7,P
USGS,07374000,2018-12-28 03:00,CST,8.4,P,7.8,P,64.8,P,10.8,P
USGS,07374000,2018-12-28 04:00,CST,8.4,P,7.8,P,72.1,P,10.7,P
USGS,07374000,2018-12-28 05:00,CST,8.4,P,7.8,P,81.5,P,10.7,P
USGS,07374000,2018-12-28 06:00,CST,8.5,P,7.8,P,80.8,P,10.7,P
USGS,07374000,2018-12-28 07:00,CST,8.5,P,7.8,P,91.5,P,10.7,P
USGS,07374000,2018-12-28 08:00,CST,8.4,P,7.8,P,78.7,P,10.7,P
USGS,07374000,2018-12-28 09:00,CST,8.4,P,7.8,P,76.1,P,10.7,P
USGS,07374000,2018-12-28 10:00,CST,8.4,P,7.8,P,72.4,P,10.7,P
USGS,07374000,2018-12-28 11:00,CST,8.4,P,7.8,P,82.2,P,10.7,P
USGS,07374000,2018-12-28 12:00,CST,8.4,P,7.8,P,69.4,P,10.7,P
